what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380297567491
error,log,,,"CPU architecture type not set. ",1380297567501
error,log,,,"CPU master group not set.",1380297567511
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380297567591
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1380297571072
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380297577895
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1380297646935
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1380297723715
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1380297734705
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1380297746525
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1380297748725
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1380297754185
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1380297757225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380297757505
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380297897505
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380297924235
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380297984635
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380297986065
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380298007365
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380298046665
error,log,,,"SOPC design not set.",1380298046695
error,log,,,"CPU module not set.",1380298046702
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380298046710
error,log,,,"CPU architecture type not set. ",1380298046716
error,log,,,"CPU master group not set.",1380298046723
