what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU module not set.",1380295654726
error,log,,,"CPU module not set.",1380295654736
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380295654746
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380295654746
error,log,,,"CPU architecture type not set. ",1380295654756
error,log,,,"CPU architecture type not set. ",1380295654766
error,log,,,"CPU master group not set.",1380295654776
error,log,,,"CPU master group not set.",1380295654776
error,log,,,"SOPC design not set.",1380295654796
error,log,,,"CPU module not set.",1380295654806
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380295654806
error,log,,,"CPU architecture type not set. ",1380295654816
error,log,,,"CPU master group not set.",1380295654816
error,log,,,"SOPC design not set.",1380295654856
error,log,,,"CPU module not set.",1380295654866
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380295654866
error,log,,,"CPU architecture type not set. ",1380295654876
error,log,,,"CPU master group not set.",1380295654876
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380295654946
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380295714956
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1380295716206
error,log,,,"SOPC design not set.",1380295716276
error,log,,,"CPU module not set.",1380295716286
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1380295716326
error,log,,,"CPU architecture type not set. ",1380295716336
