what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1379615293582
error,log,,,"CPU master group not set.",1379615293582
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1379615294721
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1379615297234
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1379615303415
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1379615456415
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379615461266
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379615521043
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1379615522619
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379615568232
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379615570385
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1379615572725
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379615573614
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379615574893
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379615575018
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1379615581617
stopped,bundle,com.altera.debug.cdi.gdb.plugin,10.1.0.153,"com.altera.debug.cdi.gdb.plugin",1379615581617
stopped,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1379615581617
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1379615581617
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1379615581617
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1379615581617
stopped,bundle,com.altera.sbtgui.ui,10.1.0.153,"com.altera.sbtgui.ui",1379615581617
stopped,bundle,com.altera.sbtgui.project,10.1.0.153,"com.altera.sbtgui.project",1379615581617
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1379615581617
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1379615581617
